comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,eval_yr,year,cat_2016_score
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1987,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1988,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1989,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1990,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1991,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1992,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1993,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1994,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,NA,1995,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,1996,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,1996,1997,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,1996,1998,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,1996,1999,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2001,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2002,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2003,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2004,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2005,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2006,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2000,2007,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2008,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2008,2009,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2008,2010,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2008,2011,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2012,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2012,2013,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2012,2014,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2012,2015,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2012,2016,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,CR,Critically Endangered,0.8,2012,2017,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,2018,2018,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,EN,Endangered,0.6,2018,2019,0.6
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1965,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1966,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1967,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1968,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1969,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1970,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1971,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1972,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1973,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1974,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1975,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1976,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1977,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1978,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1979,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1980,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1981,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1982,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1983,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1984,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1985,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1986,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1987,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1988,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1989,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1990,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1991,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1992,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1993,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1994,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,NA,1995,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,1997,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,1998,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,1999,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2000,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2001,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2002,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2003,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2004,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2005,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2006,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,2007,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2009,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2010,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2011,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2012,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2013,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2014,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2015,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2016,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2008,2017,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2018,2018,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0,2018,2019,0
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1965,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1966,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1967,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1968,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1969,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1970,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1971,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1972,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1973,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1974,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1975,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1976,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1977,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1978,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1979,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1980,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1981,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1982,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1983,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1984,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1985,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1986,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1987,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1988,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1989,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1990,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1991,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1992,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,NA,1993,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1994,1994,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1994,1995,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,1997,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,1998,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,1999,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2000,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2001,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2002,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2003,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2004,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2005,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2006,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996,2007,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2009,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2010,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2011,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2012,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2013,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2014,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2015,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2016,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008,2017,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2018,2018,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2018,2019,0.6
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1965,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1966,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1967,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1968,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1969,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1970,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1971,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1972,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1973,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1974,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1975,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1976,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1977,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1978,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1979,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1980,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1981,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1982,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1983,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1984,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1985,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1986,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1987,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1988,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1989,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1990,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1991,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1992,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1993,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1994,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1995,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1996,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1997,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1998,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,1999,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2000,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2001,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2002,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2003,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2004,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2005,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2006,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2007,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2008,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2009,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2010,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2011,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2012,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2013,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2014,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2015,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2016,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,NA,2017,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,2018,2018,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,LC,Least Concern,0,2018,2019,0
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1966,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1967,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1968,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1969,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1970,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1971,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1972,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1973,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1974,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1975,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1976,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1977,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1978,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1979,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1980,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1981,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1982,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1983,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1984,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,1985,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1986,1986,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1986,1987,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1988,1988,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1988,1989,0.6
